1098,16,,,,,,,,,,,,,,,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,8
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4,0,8,0,2,0,0,0,0,11
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,14
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,12
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,14
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,10
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,13
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10
0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
